date,site,consumption_kwh,solar_production_kwh,wind_production_kwh,grid_import_kwh,co2_emissions_kg,peak_demand_kw,is_anomaly
2024-05-01,Site_E_Guangzhou,1136.98,134.19,60.39,942.4,219.58,157.55,False
2024-05-02,Site_E_Guangzhou,1104.43,133.66,85.18,885.59,206.34,145.18,False
2024-05-03,Site_E_Guangzhou,1001.05,125.14,34.2,841.72,196.12,134.68,False
2024-05-04,Site_E_Guangzhou,1010.35,162.03,56.89,791.42,184.4,156.4,False
2024-05-05,Site_E_Guangzhou,1103.48,158.27,31.09,914.12,212.99,160.03,False
2024-05-06,Site_E_Guangzhou,1139.56,148.62,26.32,964.62,224.76,184.94,False
2024-05-07,Site_E_Guangzhou,1081.4,164.44,60.26,856.7,199.61,161.41,False
2024-05-08,Site_E_Guangzhou,1184.19,159.79,52.8,971.6,226.38,147.24,False
2024-05-09,Site_E_Guangzhou,1059.52,151.6,91.21,816.71,190.29,183.58,False
2024-05-10,Site_E_Guangzhou,1063.48,150.4,51.3,861.79,200.8,185.33,False
2024-05-11,Site_E_Guangzhou,912.6,145.46,32.53,734.6,171.16,137.61,False
2024-05-12,Site_E_Guangzhou,1119.47,154.84,39.71,924.92,215.51,192.24,False
2024-05-13,Site_E_Guangzhou,1085.26,166.54,73.41,845.3,196.96,188.39,False
2024-05-14,Site_E_Guangzhou,1094.98,147.73,27.68,919.57,214.26,180.38,False
2024-05-15,Site_E_Guangzhou,1209.27,145.39,30.79,1033.09,240.71,165.34,False
2024-05-16,Site_E_Guangzhou,1067.42,130.58,32.93,903.91,210.61,165.91,False
2024-05-17,Site_E_Guangzhou,1030.43,158.22,36.59,835.62,194.7,141.5,False
2024-05-18,Site_E_Guangzhou,1061.53,148.34,32.74,880.44,205.14,155.93,False
2024-05-19,Site_E_Guangzhou,999.14,160.63,47.04,791.47,184.41,170.17,False
2024-05-20,Site_E_Guangzhou,1065.56,139.77,53.5,872.29,203.24,159.88,False
2024-05-21,Site_E_Guangzhou,977.77,157.1,62.94,757.74,176.55,174.41,False
2024-05-22,Site_E_Guangzhou,1138.89,153.49,38.97,946.43,220.52,204.58,False
2024-05-23,Site_E_Guangzhou,1079.65,140.08,26.89,912.68,212.65,163.5,False
2024-05-24,Site_E_Guangzhou,1273.04,163.74,33.72,1075.57,250.61,180.94,False
2024-05-25,Site_E_Guangzhou,986.72,146.8,43.19,796.74,185.64,168.91,False
2024-05-26,Site_E_Guangzhou,1071.52,142.93,39.7,888.89,207.11,131.8,False
2024-05-27,Site_E_Guangzhou,968.45,154.26,63.58,750.61,174.89,130.44,False
2024-05-28,Site_E_Guangzhou,1008.7,124.28,41.35,843.08,196.44,129.38,False
2024-05-29,Site_E_Guangzhou,1027.92,149.69,40.75,837.48,195.13,125.51,False
2024-05-30,Site_E_Guangzhou,1042.05,142.76,57.9,841.39,196.04,157.11,False
2024-05-31,Site_E_Guangzhou,1034.44,148.2,47.1,839.14,195.52,151.6,False
2024-06-01,Site_E_Guangzhou,989.79,162.17,92.86,734.77,171.2,160.7,False
2024-06-02,Site_E_Guangzhou,1092.32,156.79,48.14,887.38,206.76,181.17,False
2024-06-03,Site_E_Guangzhou,958.32,137.51,66.71,754.1,175.7,158.63,False
2024-06-04,Site_E_Guangzhou,923.39,140.37,74.31,708.71,165.13,137.35,False
2024-06-05,Site_E_Guangzhou,1006.22,172.88,61.67,771.67,179.8,145.47,False
2024-06-06,Site_E_Guangzhou,953.16,155.33,49.17,748.66,174.44,147.74,False
2024-06-07,Site_E_Guangzhou,997.46,177.25,51.42,768.79,179.13,177.82,False
2024-06-08,Site_E_Guangzhou,986.23,169.89,67.56,748.78,174.47,144.03,False
2024-06-09,Site_E_Guangzhou,1001.65,176.63,43.2,781.83,182.17,141.49,False
2024-06-10,Site_E_Guangzhou,1001.58,183.61,46.68,771.29,179.71,153.47,False
2024-06-11,Site_E_Guangzhou,895.27,179.04,72.69,643.54,149.94,114.93,False
2024-06-12,Site_E_Guangzhou,1023.21,148.23,89.97,785.01,182.91,165.77,False
2024-06-13,Site_E_Guangzhou,1103.22,158.79,37.67,906.76,211.28,146.18,False
2024-06-14,Site_E_Guangzhou,1026.76,146.01,61.95,818.79,190.78,176.88,False
2024-06-15,Site_E_Guangzhou,1022.45,172.14,30.58,819.74,191.0,144.06,False
2024-06-16,Site_E_Guangzhou,1006.59,178.01,14.37,814.21,189.71,131.23,False
2024-06-17,Site_E_Guangzhou,926.36,179.38,63.31,683.67,159.3,147.49,False
2024-06-18,Site_E_Guangzhou,998.79,161.23,66.56,771.01,179.64,164.35,False
2024-06-19,Site_E_Guangzhou,964.9,182.1,34.95,747.85,174.25,159.5,False
2024-06-20,Site_E_Guangzhou,952.56,178.97,57.2,716.38,166.92,168.32,False
2024-06-21,Site_E_Guangzhou,1005.81,180.91,56.63,768.28,179.01,153.21,False
2024-06-22,Site_E_Guangzhou,1096.19,138.34,48.04,909.81,211.99,160.77,False
2024-06-23,Site_E_Guangzhou,1410.63,169.87,27.31,1213.46,282.74,246.2,True
2024-06-24,Site_E_Guangzhou,962.4,136.71,58.13,767.57,178.84,166.02,False
2024-06-25,Site_E_Guangzhou,934.46,158.89,84.06,691.51,161.12,126.0,False
2024-06-26,Site_E_Guangzhou,972.61,157.93,32.33,782.35,182.29,163.32,False
2024-06-27,Site_E_Guangzhou,1034.67,181.89,25.72,827.06,192.7,178.96,False
2024-06-28,Site_E_Guangzhou,1081.76,144.89,44.99,891.88,207.81,140.57,False
2024-06-29,Site_E_Guangzhou,1082.16,167.83,33.71,880.63,205.19,165.9,False
2024-06-30,Site_E_Guangzhou,1007.59,182.73,21.67,803.19,187.14,138.15,False
2024-07-01,Site_E_Guangzhou,898.17,146.14,56.82,695.2,161.98,145.17,False
2024-07-02,Site_E_Guangzhou,794.42,131.63,42.49,620.3,144.53,112.69,False
2024-07-03,Site_E_Guangzhou,883.36,139.81,36.5,707.05,164.74,147.14,False
2024-07-04,Site_E_Guangzhou,797.87,131.12,65.62,601.13,140.06,106.71,False
2024-07-05,Site_E_Guangzhou,752.1,162.24,92.67,497.19,115.84,110.61,False
2024-07-06,Site_E_Guangzhou,862.68,148.27,55.79,658.62,153.46,111.5,False
2024-07-07,Site_E_Guangzhou,817.55,138.71,68.87,609.96,142.12,100.45,False
2024-07-08,Site_E_Guangzhou,935.02,158.66,49.37,726.99,169.39,145.16,False
2024-07-09,Site_E_Guangzhou,853.15,144.54,34.74,673.87,157.01,124.58,False
2024-07-10,Site_E_Guangzhou,1274.54,156.63,59.11,1058.8,246.7,168.43,True
2024-07-11,Site_E_Guangzhou,864.64,154.79,70.75,639.1,148.91,108.17,False
2024-07-12,Site_E_Guangzhou,824.42,138.71,86.98,598.74,139.51,105.4,False
2024-07-13,Site_E_Guangzhou,843.12,139.13,52.44,651.54,151.81,106.08,False
2024-07-14,Site_E_Guangzhou,908.18,165.09,72.12,670.97,156.34,113.81,False
2024-07-15,Site_E_Guangzhou,826.39,149.94,41.74,634.71,147.89,136.73,False
2024-07-16,Site_E_Guangzhou,892.11,154.51,43.0,694.6,161.84,130.06,False
2024-07-17,Site_E_Guangzhou,834.95,129.51,61.73,643.71,149.98,125.55,False
2024-07-18,Site_E_Guangzhou,868.02,129.2,51.66,687.16,160.11,117.47,False
2024-07-19,Site_E_Guangzhou,887.29,162.8,59.14,665.35,155.03,131.78,False
2024-07-20,Site_E_Guangzhou,860.45,136.64,34.18,689.64,160.69,147.41,False
2024-07-21,Site_E_Guangzhou,904.62,126.23,52.15,726.25,169.22,128.91,False
2024-07-22,Site_E_Guangzhou,917.7,148.23,69.12,700.35,163.18,117.53,False
2024-07-23,Site_E_Guangzhou,882.25,138.73,32.92,710.59,165.57,132.68,False
2024-07-24,Site_E_Guangzhou,767.0,151.09,59.86,556.05,129.56,104.97,False
2024-07-25,Site_E_Guangzhou,853.02,147.66,28.91,676.44,157.61,150.07,False
2024-07-26,Site_E_Guangzhou,834.27,150.13,48.69,635.45,148.06,134.88,False
2024-07-27,Site_E_Guangzhou,860.36,127.38,68.5,664.48,154.82,107.99,False
2024-07-28,Site_E_Guangzhou,845.65,130.57,28.99,686.09,159.86,112.43,False
2024-07-29,Site_E_Guangzhou,847.9,149.63,57.12,641.15,149.39,135.13,False
2024-07-30,Site_E_Guangzhou,803.07,142.01,95.25,565.81,131.83,107.45,False
2024-07-31,Site_E_Guangzhou,873.96,127.24,25.5,721.22,168.04,130.84,False
2024-08-01,Site_E_Guangzhou,679.82,109.73,45.23,524.86,122.29,82.61,False
2024-08-02,Site_E_Guangzhou,705.81,104.14,62.19,539.47,125.7,121.66,False
2024-08-03,Site_E_Guangzhou,722.36,115.5,54.82,552.03,128.62,95.01,False
2024-08-04,Site_E_Guangzhou,790.51,100.93,49.63,639.95,149.11,127.12,False
2024-08-05,Site_E_Guangzhou,753.55,93.28,63.56,596.7,139.03,129.25,False
2024-08-06,Site_E_Guangzhou,794.25,117.99,32.91,643.35,149.9,120.27,False
2024-08-07,Site_E_Guangzhou,653.9,96.0,27.69,530.2,123.54,101.1,False
2024-08-08,Site_E_Guangzhou,694.83,120.99,38.7,535.14,124.69,111.24,False
2024-08-09,Site_E_Guangzhou,721.76,114.27,63.12,544.36,126.84,111.27,False
2024-08-10,Site_E_Guangzhou,764.1,102.11,50.64,611.34,142.44,101.5,False
2024-08-11,Site_E_Guangzhou,748.98,110.36,82.29,556.33,129.62,111.46,False
2024-08-12,Site_E_Guangzhou,722.26,113.05,41.82,567.38,132.2,111.12,False
2024-08-13,Site_E_Guangzhou,693.53,100.77,23.62,569.15,132.61,122.7,False
2024-08-14,Site_E_Guangzhou,766.86,102.12,54.08,610.66,142.28,123.11,False
2024-08-15,Site_E_Guangzhou,753.59,121.2,64.68,567.72,132.28,92.33,False
2024-08-16,Site_E_Guangzhou,733.56,108.82,34.21,590.53,137.59,108.68,False
2024-08-17,Site_E_Guangzhou,793.33,120.95,49.87,622.51,145.05,107.32,False
2024-08-18,Site_E_Guangzhou,798.92,113.49,47.69,637.74,148.59,130.05,False
2024-08-19,Site_E_Guangzhou,730.72,96.03,19.45,615.24,143.35,93.53,False
2024-08-20,Site_E_Guangzhou,775.53,101.78,62.3,611.45,142.47,136.67,False
2024-08-21,Site_E_Guangzhou,754.06,93.54,60.2,600.32,139.88,127.28,False
2024-08-22,Site_E_Guangzhou,729.75,107.73,33.34,588.68,137.16,127.48,False
2024-08-23,Site_E_Guangzhou,718.26,107.69,43.33,567.23,132.17,97.99,False
2024-08-24,Site_E_Guangzhou,742.44,101.24,40.84,600.36,139.88,116.62,False
2024-08-25,Site_E_Guangzhou,707.23,108.62,61.32,537.29,125.19,112.31,False
2024-08-26,Site_E_Guangzhou,731.18,100.76,58.63,571.79,133.23,123.99,False
2024-08-27,Site_E_Guangzhou,757.58,102.28,59.24,596.06,138.88,95.64,False
2024-08-28,Site_E_Guangzhou,740.84,111.68,75.6,553.56,128.98,98.21,False
2024-08-29,Site_E_Guangzhou,732.47,118.75,68.8,544.92,126.97,111.14,False
2024-08-30,Site_E_Guangzhou,721.05,97.25,55.52,568.28,132.41,113.96,False
2024-08-31,Site_E_Guangzhou,722.22,117.94,81.74,522.54,121.75,99.15,False
2024-09-01,Site_E_Guangzhou,677.77,47.94,29.61,600.22,139.85,117.93,False
2024-09-02,Site_E_Guangzhou,661.64,56.08,41.32,564.24,131.47,93.16,False
2024-09-03,Site_E_Guangzhou,641.93,52.0,66.06,523.86,122.06,88.96,False
2024-09-04,Site_E_Guangzhou,680.1,50.54,86.74,542.82,126.48,112.7,False
2024-09-05,Site_E_Guangzhou,652.71,48.69,29.35,574.67,133.9,81.69,False
2024-09-06,Site_E_Guangzhou,655.49,56.44,88.15,510.9,119.04,100.47,False
2024-09-07,Site_E_Guangzhou,649.91,45.84,64.26,539.81,125.78,113.3,False
2024-09-08,Site_E_Guangzhou,652.09,61.19,32.27,558.62,130.16,104.36,False
2024-09-09,Site_E_Guangzhou,668.18,47.8,23.55,596.82,139.06,105.1,False
2024-09-10,Site_E_Guangzhou,627.66,50.58,43.31,533.77,124.37,110.76,False
2024-09-11,Site_E_Guangzhou,622.44,57.43,54.1,510.9,119.04,108.88,False
2024-09-12,Site_E_Guangzhou,617.29,51.49,32.59,533.21,124.24,100.39,False
2024-09-13,Site_E_Guangzhou,628.91,49.33,47.05,532.53,124.08,100.67,False
2024-09-14,Site_E_Guangzhou,586.63,51.77,39.51,495.35,115.42,102.61,False
2024-09-15,Site_E_Guangzhou,588.61,60.43,22.95,505.23,117.72,86.18,False
2024-09-16,Site_E_Guangzhou,654.99,55.39,39.14,560.45,130.59,98.65,False
2024-09-17,Site_E_Guangzhou,673.75,49.82,34.41,589.52,137.36,116.19,False
2024-09-18,Site_E_Guangzhou,631.08,57.72,36.59,536.76,125.07,89.03,False
2024-09-19,Site_E_Guangzhou,671.3,56.83,68.11,546.35,127.3,116.88,False
2024-09-20,Site_E_Guangzhou,650.74,51.38,71.85,527.51,122.91,88.81,False
2024-09-21,Site_E_Guangzhou,609.96,52.36,49.92,507.68,118.29,105.95,False
2024-09-22,Site_E_Guangzhou,606.07,49.58,32.61,523.88,122.06,76.0,False
2024-09-23,Site_E_Guangzhou,608.66,50.15,38.08,520.43,121.26,95.11,False
2024-09-24,Site_E_Guangzhou,657.97,49.27,88.62,520.08,121.18,79.28,False
2024-09-25,Site_E_Guangzhou,632.77,50.82,49.04,532.9,124.17,102.78,False
2024-09-26,Site_E_Guangzhou,585.03,57.04,26.26,501.72,116.9,70.6,False
2024-09-27,Site_E_Guangzhou,605.1,48.77,44.83,511.5,119.18,79.79,False
2024-09-28,Site_E_Guangzhou,607.77,46.16,79.22,482.39,112.4,78.12,False
2024-09-29,Site_E_Guangzhou,628.18,53.49,49.59,525.11,122.35,111.25,False
2024-09-30,Site_E_Guangzhou,608.28,60.5,81.35,466.42,108.68,94.13,False
2024-10-01,Site_E_Guangzhou,600.76,0.0,75.09,525.67,122.48,73.09,False
2024-10-02,Site_E_Guangzhou,599.13,0.0,30.98,568.15,132.38,92.24,False
2024-10-03,Site_E_Guangzhou,576.76,0.0,39.11,537.65,125.27,75.09,False
2024-10-04,Site_E_Guangzhou,633.99,0.0,72.17,561.82,130.9,81.59,False
2024-10-05,Site_E_Guangzhou,612.93,0.0,34.77,578.16,134.71,95.53,False
2024-10-06,Site_E_Guangzhou,594.16,0.0,68.93,525.24,122.38,92.33,False
2024-10-07,Site_E_Guangzhou,593.33,0.0,44.9,548.43,127.78,97.15,False
2024-10-08,Site_E_Guangzhou,614.45,0.0,75.2,539.25,125.64,82.65,False
2024-10-09,Site_E_Guangzhou,595.86,0.0,82.36,513.5,119.64,88.2,False
2024-10-10,Site_E_Guangzhou,584.63,0.0,49.39,535.24,124.71,94.31,False
2024-10-11,Site_E_Guangzhou,600.48,0.0,50.6,549.88,128.12,86.72,False
2024-10-12,Site_E_Guangzhou,640.47,0.0,86.73,553.75,129.02,103.3,False
2024-10-13,Site_E_Guangzhou,620.25,0.0,44.56,575.69,134.13,90.1,False
2024-10-14,Site_E_Guangzhou,614.39,0.0,61.92,552.47,128.73,88.42,False
2024-10-15,Site_E_Guangzhou,598.68,0.0,36.17,562.51,131.07,82.81,False
2024-10-16,Site_E_Guangzhou,599.27,0.0,70.53,528.74,123.2,81.27,False
2024-10-17,Site_E_Guangzhou,606.59,0.0,29.63,576.96,134.43,97.31,False
2024-10-18,Site_E_Guangzhou,604.79,0.0,74.99,529.8,123.44,89.43,False
2024-10-19,Site_E_Guangzhou,606.16,0.0,93.17,512.99,119.53,101.32,False
2024-10-20,Site_E_Guangzhou,617.36,0.0,31.14,586.22,136.59,104.89,False
2024-10-21,Site_E_Guangzhou,1045.62,0.0,67.59,978.02,227.88,127.04,True
2024-10-22,Site_E_Guangzhou,610.3,0.0,38.16,572.15,133.31,106.38,False
2024-10-23,Site_E_Guangzhou,594.15,0.0,44.3,549.85,128.11,95.26,False
2024-10-24,Site_E_Guangzhou,573.95,0.0,37.33,536.62,125.03,103.26,False
2024-10-25,Site_E_Guangzhou,658.14,0.0,56.23,601.92,140.25,91.4,False
2024-10-26,Site_E_Guangzhou,616.22,0.0,67.31,548.92,127.9,80.07,False
2024-10-27,Site_E_Guangzhou,553.81,0.0,38.63,515.18,120.04,97.7,False
2024-10-28,Site_E_Guangzhou,584.58,0.0,35.24,549.34,128.0,72.02,False
2024-10-29,Site_E_Guangzhou,559.17,0.0,63.25,495.93,115.55,89.79,False
2024-10-30,Site_E_Guangzhou,621.98,0.0,17.59,604.39,140.82,87.31,False
2024-10-31,Site_E_Guangzhou,595.81,0.0,41.94,553.87,129.05,97.95,False
2024-11-01,Site_E_Guangzhou,594.56,0.0,92.02,502.55,117.09,95.81,False
2024-11-02,Site_E_Guangzhou,643.72,0.0,60.05,583.67,135.99,98.7,False
2024-11-03,Site_E_Guangzhou,631.08,0.0,40.67,590.41,137.56,98.22,False
2024-11-04,Site_E_Guangzhou,666.6,0.0,53.98,612.62,142.74,98.01,False
2024-11-05,Site_E_Guangzhou,650.43,0.0,35.21,615.22,143.35,85.09,False
2024-11-06,Site_E_Guangzhou,666.56,0.0,60.34,606.23,141.25,114.42,False
2024-11-07,Site_E_Guangzhou,635.6,0.0,36.03,599.57,139.7,109.44,False
2024-11-08,Site_E_Guangzhou,682.27,0.0,46.82,635.44,148.06,85.98,False
2024-11-09,Site_E_Guangzhou,613.54,0.0,44.16,569.37,132.66,102.39,False
2024-11-10,Site_E_Guangzhou,653.06,0.0,55.29,597.76,139.28,82.64,False
2024-11-11,Site_E_Guangzhou,654.11,0.0,56.47,597.64,139.25,94.75,False
2024-11-12,Site_E_Guangzhou,630.19,0.0,52.68,577.51,134.56,108.63,False
2024-11-13,Site_E_Guangzhou,642.23,0.0,76.47,565.76,131.82,91.9,False
2024-11-14,Site_E_Guangzhou,624.52,0.0,37.23,587.29,136.84,76.19,False
2024-11-15,Site_E_Guangzhou,665.71,0.0,74.62,591.1,137.73,80.88,False
2024-11-16,Site_E_Guangzhou,618.6,0.0,34.42,584.18,136.11,94.71,False
2024-11-17,Site_E_Guangzhou,631.84,0.0,23.65,608.19,141.71,104.65,False
2024-11-18,Site_E_Guangzhou,571.47,0.0,71.71,499.76,116.44,93.12,False
2024-11-19,Site_E_Guangzhou,628.94,0.0,65.81,563.13,131.21,93.65,False
2024-11-20,Site_E_Guangzhou,645.36,0.0,63.19,582.17,135.64,87.88,False
2024-11-21,Site_E_Guangzhou,631.05,0.0,58.56,572.49,133.39,89.33,False
2024-11-22,Site_E_Guangzhou,616.16,0.0,58.1,558.06,130.03,109.07,False
2024-11-23,Site_E_Guangzhou,664.61,0.0,61.84,602.77,140.45,110.93,False
2024-11-24,Site_E_Guangzhou,670.88,0.0,13.25,657.63,153.23,94.06,False
2024-11-25,Site_E_Guangzhou,626.74,0.0,29.55,597.19,139.14,86.85,False
2024-11-26,Site_E_Guangzhou,661.21,0.0,49.82,611.39,142.45,99.28,False
2024-11-27,Site_E_Guangzhou,617.65,0.0,58.53,559.12,130.27,84.48,False
2024-11-28,Site_E_Guangzhou,686.89,0.0,43.15,643.74,149.99,101.56,False
2024-11-29,Site_E_Guangzhou,608.57,0.0,58.03,550.54,128.28,107.7,False
2024-11-30,Site_E_Guangzhou,673.77,0.0,47.15,626.62,146.0,89.19,False
2024-12-01,Site_E_Guangzhou,708.12,0.0,37.39,670.72,156.28,90.12,False
2024-12-02,Site_E_Guangzhou,734.09,0.0,54.65,679.44,158.31,96.57,False
2024-12-03,Site_E_Guangzhou,714.13,0.0,34.94,679.19,158.25,98.84,False
2024-12-04,Site_E_Guangzhou,637.32,0.0,43.43,593.88,138.37,103.78,False
2024-12-05,Site_E_Guangzhou,697.65,0.0,60.41,637.24,148.48,117.79,False
2024-12-06,Site_E_Guangzhou,738.03,0.0,26.3,711.74,165.83,106.25,False
2024-12-07,Site_E_Guangzhou,785.57,0.0,50.91,734.66,171.18,126.99,False
2024-12-08,Site_E_Guangzhou,740.79,0.0,46.85,693.95,161.69,100.32,False
2024-12-09,Site_E_Guangzhou,724.45,0.0,35.12,689.33,160.61,92.47,False
2024-12-10,Site_E_Guangzhou,776.46,0.0,55.25,721.22,168.04,126.48,False
2024-12-11,Site_E_Guangzhou,767.58,0.0,68.1,699.48,162.98,111.91,False
2024-12-12,Site_E_Guangzhou,1392.89,0.0,52.93,1339.96,312.21,240.03,True
2024-12-13,Site_E_Guangzhou,730.07,0.0,21.22,708.85,165.16,103.54,False
2024-12-14,Site_E_Guangzhou,718.34,0.0,49.78,668.56,155.77,95.75,False
2024-12-15,Site_E_Guangzhou,705.53,0.0,56.11,649.43,151.32,118.1,False
2024-12-16,Site_E_Guangzhou,713.73,0.0,35.09,678.63,158.12,87.45,False
2024-12-17,Site_E_Guangzhou,785.96,0.0,49.79,736.17,171.53,99.03,False
2024-12-18,Site_E_Guangzhou,786.15,0.0,22.58,763.57,177.91,122.34,False
2024-12-19,Site_E_Guangzhou,746.99,0.0,85.3,661.69,154.17,126.12,False
2024-12-20,Site_E_Guangzhou,757.22,0.0,50.24,706.98,164.73,96.32,False
2024-12-21,Site_E_Guangzhou,655.42,0.0,81.84,573.58,133.65,79.23,False
2024-12-22,Site_E_Guangzhou,720.32,0.0,61.29,659.03,153.55,113.65,False
2024-12-23,Site_E_Guangzhou,733.76,0.0,71.47,662.29,154.31,129.29,False
2024-12-24,Site_E_Guangzhou,722.96,0.0,62.64,660.32,153.85,96.16,False
2024-12-25,Site_E_Guangzhou,713.16,0.0,57.17,655.99,152.84,102.61,False
2024-12-26,Site_E_Guangzhou,720.15,0.0,41.48,678.66,158.13,99.2,False
2024-12-27,Site_E_Guangzhou,708.26,0.0,65.33,642.93,149.8,102.73,False
2024-12-28,Site_E_Guangzhou,772.57,0.0,53.2,719.38,167.61,93.22,False
2024-12-29,Site_E_Guangzhou,741.08,0.0,85.41,655.67,152.77,132.91,False
2024-12-30,Site_E_Guangzhou,758.23,0.0,23.44,734.79,171.21,135.55,False
